,year,category,total_hiv_diag_N,total_hiv_diag_per,without_aids_N,without_aids_per,concurrent_aids_N,concurrent_aids_per,aids_N,plwha_N,death_N,borough,sex,sex_cat,race_cat,borough_cat,age_cat,risk_cat
1694,2017,40-49,12,16.9,9,15,3,27.3,9,1122,7,Queens,Female,All,All,All,40-49,All
1695,2017,50-59,11,15.5,7,11.7,4,36.4,9,1663,18,Queens,Female,All,All,All,50-59,All
1696,2017,60+,6,8.5,6,10,0,0,2,1173,13,Queens,Female,All,All,All,60+,All
1697,2017,Injection drug use history (IDU),0,0,0,0,0,0,2,606,15,Queens,Female,All,All,All,All,Injection drug use history (IDU)
1698,2017,Heterosexual contact,50,70.4,44,73.3,6,54.5,22,2802,19,Queens,Female,All,All,All,All,Heterosexual contact
1699,2017,Transgender people with sexual contact,7,9.9,7,11.7,0,0,1,220,1,Queens,Female,All,All,All,All,Transgender people with sexual contact
1700,2017,Perinatal,0,0,0,0,0,0,0,183,1,Queens,Female,All,All,All,All,Perinatal
1701,2017,Other risk,0,0,0,0,0,0,0,18,0,Queens,Female,All,All,All,All,Other risk
1702,2017,Unknown risk,14,19.7,9,15,5,45.5,9,1075,4,Queens,Female,All,All,All,All,Unknown risk
1703,2017,TOTAL,27,100,20,74.1,7,25.9,21,1580,28,Staten Island,Male,All,All,All,All,All
1704,2017,Black,10,37,7,35,3,42.9,11,554,12,Staten Island,Male,All,Black,All,All,All
1705,2017,Latino/Hispanic,7,25.9,5,25,2,28.6,5,456,5,Staten Island,Male,All,Latino/Hispanic,All,All,All
1706,2017,White,8,29.6,7,35,1,14.3,4,531,10,Staten Island,Male,All,White,All,All,All
1707,2017,Asian/Pacific Islander,0,0,0,0,0,0,0,23,0,Staten Island,Male,All,Asian/Pacific Islander,All,All,All
1708,2017,Unknown race,2,7.4,1,5,1,14.3,1,16,1,Staten Island,Male,All,Unknown race,All,All,All
1709,2017,0-12,0,0,0,0,0,0,0,1,0,Staten Island,Male,All,All,All,0-12,All
1710,2017,13-19,1,3.7,1,5,0,0,0,4,0,Staten Island,Male,All,All,All,13-19,All
1711,2017,20-29,9,33.3,8,40,1,14.3,2,126,1,Staten Island,Male,All,All,All,20-29,All
1712,2017,30-39,7,25.9,4,20,3,42.9,8,217,2,Staten Island,Male,All,All,All,30-39,All
1713,2017,40-49,0,0,0,0,0,0,2,295,2,Staten Island,Male,All,All,All,40-49,All
1714,2017,50-59,8,29.6,5,25,3,42.9,6,564,10,Staten Island,Male,All,All,All,50-59,All
1715,2017,60+,2,7.4,2,10,0,0,3,373,13,Staten Island,Male,All,All,All,60+,All
1716,2017,Male who have sex with men (MSM),13,48.1,10,50,3,42.9,9,710,7,Staten Island,Male,All,All,All,All,Male who have sex with men (MSM)
1717,2017,Injection drug use history (IDU),2,7.4,2,10,0,0,0,249,8,Staten Island,Male,All,All,All,All,Injection drug use history (IDU)
1718,2017,MSM-IDU,1,3.7,1,5,0,0,1,66,3,Staten Island,Male,All,All,All,All,MSM-IDU
1719,2017,Heterosexual contact,3,11.1,2,10,1,14.3,4,147,2,Staten Island,Male,All,All,All,All,Heterosexual contact
1720,2017,Transgender people with sexual contact,0,0,0,0,0,0,0,0,0,Staten Island,Male,All,All,All,All,Transgender people with sexual contact
1721,2017,Perinatal,0,0,0,0,0,0,0,31,0,Staten Island,Male,All,All,All,All,Perinatal
1722,2017,Other risk,0,0,0,0,0,0,0,0,0,Staten Island,Male,All,All,All,All,Other risk
1723,2017,Unknown risk,8,29.6,5,25,3,42.9,7,377,8,Staten Island,Male,All,All,All,All,Unknown risk
1724,2017,TOTAL,13,100,11,84.6,2,15.4,8,860,13,Staten Island,Female,All,All,All,All,All
1725,2017,Black,10,76.9,8,72.7,2,100,4,422,6,Staten Island,Female,All,Black,All,All,All
1726,2017,Latino/Hispanic,2,15.4,2,18.2,0,0,2,235,6,Staten Island,Female,All,Latino/Hispanic,All,All,All
1727,2017,White,1,7.7,1,9.1,0,0,2,190,1,Staten Island,Female,All,White,All,All,All
1728,2017,Asian/Pacific Islander,0,0,0,0,0,0,0,6,0,Staten Island,Female,All,Asian/Pacific Islander,All,All,All
1729,2017,Unknown race,0,0,0,0,0,0,0,7,0,Staten Island,Female,All,Unknown race,All,All,All
1730,2017,0-12,0,0,0,0,0,0,0,1,0,Staten Island,Female,All,All,All,0-12,All
1731,2017,13-19,0,0,0,0,0,0,0,8,0,Staten Island,Female,All,All,All,13-19,All
1732,2017,20-29,4,30.8,4,36.4,0,0,1,46,0,Staten Island,Female,All,All,All,20-29,All
1733,2017,30-39,5,38.5,3,27.3,2,100,5,122,1,Staten Island,Female,All,All,All,30-39,All
1734,2017,40-49,1,7.7,1,9.1,0,0,0,177,1,Staten Island,Female,All,All,All,40-49,All
1735,2017,50-59,2,15.4,2,18.2,0,0,2,329,5,Staten Island,Female,All,All,All,50-59,All
1736,2017,60+,1,7.7,1,9.1,0,0,0,177,6,Staten Island,Female,All,All,All,60+,All
1737,2017,Injection drug use history (IDU),0,0,0,0,0,0,1,126,5,Staten Island,Female,All,All,All,All,Injection drug use history (IDU)
1738,2017,Heterosexual contact,9,69.2,8,72.7,1,50,5,492,6,Staten Island,Female,All,All,All,All,Heterosexual contact
1739,2017,Transgender people with sexual contact,3,23.1,2,18.2,1,50,1,36,0,Staten Island,Female,All,All,All,All,Transgender people with sexual contact
1740,2017,Perinatal,0,0,0,0,0,0,1,30,0,Staten Island,Female,All,All,All,All,Perinatal
1741,2017,Other risk,0,0,0,0,0,0,0,5,0,Staten Island,Female,All,All,All,All,Other risk
1742,2017,Unknown risk,1,7.7,1,9.1,0,0,0,171,2,Staten Island,Female,All,All,All,All,Unknown risk
1743,2018,TOTAL,1917,100,1545,100,372,100,1214,127287,1683,All,All,All,All,All,All,All
1744,2018,Male,1484,77.4,1188,76.9,296,79.6,858,92044,1173,All,All,Male,All,All,All,All
1745,2018,Female,374,19.5,302,19.5,72,19.4,331,33339,487,All,All,Female,All,All,All,All
1746,2018,Transgender,59,3.1,55,3.6,4,1.1,25,1904,23,All,All,Transgender,All,All,All,All
1747,2018,Black,879,45.9,703,45.5,176,47.3,634,55345,831,All,All,All,Black,All,All,All
1748,2018,Latino/Hispanic,697,36.4,578,37.4,119,32,401,41908,543,All,All,All,Latino/Hispanic,All,All,All
1749,2018,White,219,11.4,181,11.7,38,10.2,113,26021,287,All,All,All,White,All,All,All
1750,2018,Asian/Pacific Islander,104,5.4,68,4.4,36,9.7,59,3018,13,All,All,All,Asian/Pacific Islander,All,All,All
1751,2018,Native American,1,0.1,0,0,1,0.3,3,297,6,All,All,All,Native American,All,All,All
1752,2018,Multiracial,17,0.9,15,1,2,0.5,4,370,3,All,All,All,Multiracial,All,All,All
1753,2018,Unknown race,0,0,0,0,0,0,0,328,0,All,All,All,Unknown race,All,All,All
1754,2018,0-12,2,0.1,0,0,2,0.5,4,69,0,All,All,All,All,All,0-12,All
1755,2018,13-19,70,3.7,60,3.9,10,2.7,19,396,1,All,All,All,All,All,13-19,All
1756,2018,20-29,670,35,606,39.2,64,17.2,184,8823,40,All,All,All,All,All,20-29,All
1757,2018,30-39,517,27,414,26.8,103,27.7,323,19726,96,All,All,All,All,All,30-39,All
1758,2018,40-49,276,14.4,204,13.2,72,19.4,231,24749,214,All,All,All,All,All,40-49,All
1759,2018,50-59,260,13.6,181,11.7,79,21.2,277,40750,556,All,All,All,All,All,50-59,All
1760,2018,60+,122,6.4,80,5.2,42,11.3,176,32774,776,All,All,All,All,All,60+,All
1761,2018,Bronx,440,23,359,23.2,81,21.8,355,30749,469,All,All,All,All,Bronx,All,All
1762,2018,Brooklyn,558,29.1,445,28.8,113,30.4,312,30398,374,All,All,All,All,Brooklyn,All,All
1763,2018,Manhattan,375,19.6,312,20.2,63,16.9,214,32808,256,All,All,All,All,Manhattan,All,All
1764,2018,Queens,358,18.7,270,17.5,88,23.7,204,18684,124,All,All,All,All,Queens,All,All
1765,2018,Staten Island,31,1.6,25,1.6,6,1.6,20,2531,27,All,All,All,All,Staten Island,All,All
1766,2018,Outside NYC,135,7,114,7.4,21,5.6,102,11954,80,All,All,All,All,Outside NYC,All,All
1767,2018,Unknown borough,20,1,20,1.3,0,0,7,163,353,All,All,All,All,Unknown borough,All,All
1768,2018,Male who have sex with men (MSM),997,52,833,53.9,164,44.1,465,52944,424,All,All,All,All,All,All,Male who have sex with men (MSM)
1769,2018,Injection drug use history (IDU),24,1.3,19,1.2,5,1.3,89,14826,455,All,All,All,All,All,All,Injection drug use history (IDU)
1770,2018,MSM-IDU,35,1.8,33,2.1,2,0.5,19,3142,61,All,All,All,All,All,All,MSM-IDU
1771,2018,Heterosexual contact,358,18.7,281,18.2,77,20.7,289,24945,311,All,All,All,All,All,All,Heterosexual contact
1772,2018,Transgender people with sexual contact,56,2.9,53,3.4,3,0.8,20,1630,15,All,All,All,All,All,All,Transgender people with sexual contact
1773,2018,Perinatal,0,0,0,0,0,0,21,2531,19,All,All,All,All,All,All,Perinatal
1774,2018,Other risk,2,0.1,0,0,2,0.5,2,191,3,All,All,All,All,All,All,Other risk
1775,2018,Unknown risk,445,23.2,326,21.1,119,32,309,27078,395,All,All,All,All,All,All,Unknown risk
1776,2018,TOTAL,1487,100,1191,100,296,100,858,92075,1173,All,Male,All,All,All,All,All
1777,2018,Black,608,40.9,485,40.7,123,41.6,407,34942,533,All,Male,All,Black,All,All,All
1778,2018,Latino/Hispanic,583,39.2,477,40.1,106,35.8,294,30393,380,All,Male,All,Latino/Hispanic,All,All,All
1779,2018,White,192,12.9,159,13.4,33,11.1,100,23462,242,All,Male,All,White,All,All,All
1780,2018,Asian/Pacific Islander,90,6.1,59,5,31,10.5,51,2515,11,All,Male,All,Asian/Pacific Islander,All,All,All
1781,2018,Native American,1,0.1,0,0,1,0.3,3,220,5,All,Male,All,Native American,All,All,All
1782,2018,Multiracial,13,0.9,11,0.9,2,0.7,3,291,2,All,Male,All,Multiracial,All,All,All
1783,2018,Unknown race,0,0,0,0,0,0,0,252,0,All,Male,All,Unknown race,All,All,All
1784,2018,0-12,1,0.1,0,0,1,0.3,3,35,0,All,Male,All,All,All,0-12,All
1785,2018,13-19,59,4,50,4.2,9,3,14,228,1,All,Male,All,All,All,13-19,All
1786,2018,20-29,563,37.9,507,42.6,56,18.9,142,6679,34,All,Male,All,All,All,20-29,All
1787,2018,30-39,416,28,332,27.9,84,28.4,238,15364,64,All,Male,All,All,All,30-39,All
1788,2018,40-49,187,12.6,132,11.1,55,18.6,159,17429,126,All,Male,All,All,All,40-49,All
1789,2018,50-59,182,12.2,119,10,63,21.3,182,28744,376,All,Male,All,All,All,50-59,All
1790,2018,60+,79,5.3,51,4.3,28,9.5,120,23596,572,All,Male,All,All,All,60+,All
1791,2018,Bronx,310,20.8,248,20.8,62,20.9,220,19120,313,All,Male,All,All,Bronx,All,All
1792,2018,Brooklyn,423,28.4,332,27.9,91,30.7,224,20275,237,All,Male,All,All,Brooklyn,All,All
1793,2018,Manhattan,307,20.6,254,21.3,53,17.9,171,27584,193,All,Male,All,All,Manhattan,All,All
1794,2018,Queens,301,20.2,231,19.4,70,23.6,152,13713,92,All,Male,All,All,Queens,All,All
1795,2018,Staten Island,22,1.5,17,1.4,5,1.7,13,1646,17,All,Male,All,All,Staten Island,All,All
1796,2018,Outside NYC,111,7.5,96,8.1,15,5.1,73,9617,58,All,Male,All,All,Outside NYC,All,All
1797,2018,Unknown borough,13,0.9,13,1.1,0,0,5,120,263,All,Male,All,All,Unknown borough,All,All
1798,2018,Male who have sex with men (MSM),997,67,833,69.9,164,55.4,465,52944,424,All,Male,All,All,All,All,Male who have sex with men (MSM)
1799,2018,Injection drug use history (IDU),12,0.8,10,0.8,2,0.7,48,9626,297,All,Male,All,All,All,All,Injection drug use history (IDU)
1800,2018,MSM-IDU,35,2.4,33,2.8,2,0.7,19,3142,61,All,Male,All,All,All,All,MSM-IDU
1801,2018,Heterosexual contact,65,4.4,45,3.8,20,6.8,64,6076,95,All,Male,All,All,All,All,Heterosexual contact
1802,2018,Transgender people with sexual contact,2,0.1,2,0.2,0,0,0,19,0,All,Male,All,All,All,All,Transgender people with sexual contact
1803,2018,Perinatal,0,0,0,0,0,0,11,1233,14,All,Male,All,All,All,All,Perinatal
1804,2018,Other risk,1,0.1,0,0,1,0.3,1,103,2,All,Male,All,All,All,All,Other risk
1805,2018,Unknown risk,375,25.2,268,22.5,107,36.1,250,18932,280,All,Male,All,All,All,All,Unknown risk
1806,2018,TOTAL,430,100,354,100,76,100,356,35212,510,All,Female,All,All,All,All,All
1807,2018,Black,271,63,218,61.6,53,69.7,227,20403,298,All,Female,All,Black,All,All,All
1808,2018,Latino/Hispanic,114,26.5,101,28.5,13,17.1,107,11515,163,All,Female,All,Latino/Hispanic,All,All,All
1809,2018,White,27,6.3,22,6.2,5,6.6,13,2559,45,All,Female,All,White,All,All,All
1810,2018,Asian/Pacific Islander,14,3.3,9,2.5,5,6.6,8,503,2,All,Female,All,Asian/Pacific Islander,All,All,All
1811,2018,Native American,0,0,0,0,0,0,0,77,1,All,Female,All,Native American,All,All,All
1812,2018,Multiracial,4,0.9,4,1.1,0,0,1,79,1,All,Female,All,Multiracial,All,All,All
1813,2018,Unknown race,0,0,0,0,0,0,0,76,0,All,Female,All,Unknown race,All,All,All
1814,2018,0-12,1,0.2,0,0,1,1.3,1,34,0,All,Female,All,All,All,0-12,All
1815,2018,13-19,11,2.6,10,2.8,1,1.3,5,168,0,All,Female,All,All,All,13-19,All
1816,2018,20-29,107,24.9,99,28,8,10.5,42,2144,6,All,Female,All,All,All,20-29,All
1817,2018,30-39,101,23.5,82,23.2,19,25,85,4362,32,All,Female,All,All,All,30-39,All
1818,2018,40-49,89,20.7,72,20.3,17,22.4,72,7320,88,All,Female,All,All,All,40-49,All
1819,2018,50-59,78,18.1,62,17.5,16,21.1,95,12006,180,All,Female,All,All,All,50-59,All
1820,2018,60+,43,10,29,8.2,14,18.4,56,9178,204,All,Female,All,All,All,60+,All
1821,2018,Bronx,130,30.2,111,31.4,19,25,135,11629,156,All,Female,All,All,Bronx,All,All
1822,2018,Brooklyn,135,31.4,113,31.9,22,28.9,88,10123,137,All,Female,All,All,Brooklyn,All,All
1823,2018,Manhattan,68,15.8,58,16.4,10,13.2,43,5224,63,All,Female,All,All,Manhattan,All,All
1824,2018,Queens,57,13.3,39,11,18,23.7,52,4971,32,All,Female,All,All,Queens,All,All
1825,2018,Staten Island,9,2.1,8,2.3,1,1.3,7,885,10,All,Female,All,All,Staten Island,All,All
1826,2018,Outside NYC,24,5.6,18,5.1,6,7.9,29,2337,22,All,Female,All,All,Outside NYC,All,All
1827,2018,Unknown borough,7,1.6,7,2,0,0,2,43,90,All,Female,All,All,Unknown borough,All,All
1828,2018,Injection drug use history (IDU),12,2.8,9,2.5,3,3.9,41,5200,158,All,Female,All,All,All,All,Injection drug use history (IDU)
1829,2018,Heterosexual contact,293,68.1,236,66.7,57,75,225,18869,216,All,Female,All,All,All,All,Heterosexual contact
1830,2018,Transgender people with sexual contact,54,12.6,51,14.4,3,3.9,20,1611,15,All,Female,All,All,All,All,Transgender people with sexual contact
1831,2018,Perinatal,0,0,0,0,0,0,10,1298,5,All,Female,All,All,All,All,Perinatal
1832,2018,Other risk,1,0.2,0,0,1,1.3,1,88,1,All,Female,All,All,All,All,Other risk
1833,2018,Unknown risk,70,16.3,58,16.4,12,15.8,59,8146,115,All,Female,All,All,All,All,Unknown risk
1834,2019,TOTAL,1752,100,1450,100,302,100,1070,127823,1414,All,All,All,All,All,All,All
1835,2019,Male,1386,79.1,1160,80,226,74.8,724,92535,980,All,All,Male,All,All,All,All
1836,2019,Female,314,17.9,238,16.4,76,25.2,316,33306,420,All,All,Female,All,All,All,All
1837,2019,Transgender,52,3,52,3.6,0,0,30,1982,14,All,All,Transgender,All,All,All,All
1838,2019,Black,802,45.8,666,45.9,136,45,558,55511,702,All,All,All,Black,All,All,All
1839,2019,Latino/Hispanic,656,37.4,536,37,120,39.7,368,42202,488,All,All,All,Latino/Hispanic,All,All,All
1840,2019,White,190,10.8,172,11.9,18,6,90,25998,190,All,All,All,White,All,All,All
1841,2019,Asian/Pacific Islander,70,4,50,3.4,20,6.6,40,3089,18,All,All,All,Asian/Pacific Islander,All,All,All
1842,2019,Native American,2,0.1,2,0.1,0,0,2,295,6,All,All,All,Native American,All,All,All
1843,2019,Multiracial,32,1.8,24,1.7,8,2.6,12,408,10,All,All,All,Multiracial,All,All,All
1844,2019,Unknown race,0,0,0,0,0,0,0,320,0,All,All,All,Unknown race,All,All,All
1845,2019,0-12,0,0,0,0,0,0,0,68,0,All,All,All,All,All,0-12,All
1846,2019,13-19,50,2.9,46,3.2,4,1.3,6,350,0,All,All,All,All,All,13-19,All
1847,2019,20-29,630,36,570,39.3,60,19.9,180,8622,16,All,All,All,All,All,20-29,All
1848,2019,30-39,470,26.8,390,26.9,80,26.5,274,20090,106,All,All,All,All,All,30-39,All
1849,2019,40-49,284,16.2,216,14.9,68,22.5,218,24243,174,All,All,All,All,All,40-49,All
1850,2019,50-59,208,11.9,144,9.9,64,21.2,244,40492,406,All,All,All,All,All,50-59,All
1851,2019,60+,110,6.3,84,5.8,26,8.6,148,33958,712,All,All,All,All,All,60+,All
1852,2019,Bronx,460,26.3,372,25.7,88,29.1,334,31020,452,All,All,All,All,Bronx,All,All
1853,2019,Brooklyn,474,27.1,396,27.3,78,25.8,286,30485,358,All,All,All,All,Brooklyn,All,All
1854,2019,Manhattan,364,20.8,306,21.1,58,19.2,220,32767,316,All,All,All,All,Manhattan,All,All
1855,2019,Queens,288,16.4,236,16.3,52,17.2,132,18692,158,All,All,All,All,Queens,All,All
1856,2019,Staten Island,38,2.2,30,2.1,8,2.6,16,2539,28,All,All,All,All,Staten Island,All,All
1857,2019,Outside NYC,118,6.7,100,6.9,18,6,78,12148,38,All,All,All,All,Outside NYC,All,All
1858,2019,Unknown borough,10,0.6,10,0.7,0,0,4,172,64,All,All,All,All,Unknown borough,All,All
1859,2019,Male who have sex with men (MSM),874,49.9,752,51.9,122,40.4,376,53699,338,All,All,All,All,All,All,Male who have sex with men (MSM)
1860,2019,Injection drug use history (IDU),26,1.5,24,1.7,2,0.7,70,14517,390,All,All,All,All,All,All,Injection drug use history (IDU)
1861,2019,MSM-IDU,20,1.1,18,1.2,2,0.7,22,3159,42,All,All,All,All,All,All,MSM-IDU
1862,2019,Heterosexual contact,266,15.2,192,13.2,74,24.5,244,25012,282,All,All,All,All,All,All,Heterosexual contact
1863,2019,Transgender people with sexual contact,46,2.6,46,3.2,0,0,28,1701,10,All,All,All,All,All,All,Transgender people with sexual contact
1864,2019,Perinatal,0,0,0,0,0,0,16,2566,4,All,All,All,All,All,All,Perinatal
1865,2019,Other risk,0,0,0,0,0,0,0,198,2,All,All,All,All,All,All,Other risk
1866,2019,Unknown risk,520,29.7,418,28.8,102,33.8,314,26971,346,All,All,All,All,All,All,Unknown risk
1867,2019,TOTAL,1388,100,1162,100,226,100,726,92569,980,All,Male,All,All,All,All,All
1868,2019,Black,582,41.9,494,42.5,88,38.9,332,35086,436,All,Male,All,Black,All,All,All
1869,2019,Latino/Hispanic,552,39.8,450,38.7,102,45.1,286,30668,356,All,Male,All,Latino/Hispanic,All,All,All
1870,2019,White,164,11.8,150,12.9,14,6.2,64,23445,160,All,Male,All,White,All,All,All
1871,2019,Asian/Pacific Islander,60,4.3,44,3.8,16,7.1,32,2579,18,All,Male,All,Asian/Pacific Islander,All,All,All
1872,2019,Native American,2,0.1,2,0.2,0,0,2,220,2,All,Male,All,Native American,All,All,All
1873,2019,Multiracial,28,2,22,1.9,6,2.7,10,325,8,All,Male,All,Multiracial,All,All,All
1874,2019,Unknown race,0,0,0,0,0,0,0,246,0,All,Male,All,Unknown race,All,All,All
1875,2019,0-12,0,0,0,0,0,0,0,34,0,All,Male,All,All,All,0-12,All
1876,2019,13-19,40,2.9,38,3.3,2,0.9,2,207,0,All,Male,All,All,All,13-19,All
1877,2019,20-29,542,39,492,42.3,50,22.1,134,6536,16,All,Male,All,All,All,20-29,All
1878,2019,30-39,388,28,320,27.5,68,30.1,200,15733,80,All,Male,All,All,All,30-39,All
1879,2019,40-49,204,14.7,158,13.6,46,20.4,132,17069,112,All,Male,All,All,All,40-49,All
1880,2019,50-59,134,9.7,90,7.7,44,19.5,158,28598,262,All,Male,All,All,All,50-59,All
1881,2019,60+,80,5.8,64,5.5,16,7.1,100,24392,510,All,Male,All,All,All,60+,All
1882,2019,Bronx,356,25.6,290,25,66,29.2,216,19304,308,All,Male,All,All,Bronx,All,All
1883,2019,Brooklyn,364,26.2,306,26.3,58,25.7,180,20386,232,All,Male,All,All,Brooklyn,All,All
1884,2019,Manhattan,314,22.6,268,23.1,46,20.4,162,27609,226,All,Male,All,All,Manhattan,All,All
1885,2019,Queens,226,16.3,188,16.2,38,16.8,102,13720,116,All,Male,All,All,Queens,All,All
1886,2019,Staten Island,26,1.9,24,2.1,2,0.9,6,1645,16,All,Male,All,All,Staten Island,All,All
1887,2019,Outside NYC,92,6.6,76,6.5,16,7.1,56,9765,32,All,Male,All,All,Outside NYC,All,All
1888,2019,Unknown borough,10,0.7,10,0.9,0,0,4,140,50,All,Male,All,All,Unknown borough,All,All
1889,2019,Male who have sex with men (MSM),874,63,752,64.7,122,54,376,53699,338,All,Male,All,All,All,All,Male who have sex with men (MSM)
1890,2019,Injection drug use history (IDU),10,0.7,8,0.7,2,0.9,40,9406,238,All,Male,All,All,All,All,Injection drug use history (IDU)
1891,2019,MSM-IDU,20,1.4,18,1.5,2,0.9,22,3159,42,All,Male,All,All,All,All,MSM-IDU
1892,2019,Heterosexual contact,66,4.8,44,3.8,22,9.7,52,6082,82,All,Male,All,All,All,All,Heterosexual contact
1893,2019,Transgender people with sexual contact,0,0,0,0,0,0,2,21,0,All,Male,All,All,All,All,Transgender people with sexual contact
1894,2019,Perinatal,0,0,0,0,0,0,8,1251,4,All,Male,All,All,All,All,Perinatal
1895,2019,Other risk,0,0,0,0,0,0,0,110,0,All,Male,All,All,All,All,Other risk
1896,2019,Unknown risk,418,30.1,340,29.3,78,34.5,226,18841,276,All,Male,All,All,All,All,Unknown risk
1897,2019,TOTAL,364,100,288,100,76,100,344,35254,434,All,Female,All,All,All,All,All
1898,2019,Black,220,60.4,172,59.7,48,63.2,226,20425,266,All,Female,All,Black,All,All,All
1899,2019,Latino/Hispanic,104,28.6,86,29.9,18,23.7,82,11534,132,All,Female,All,Latino/Hispanic,All,All,All
1900,2019,White,26,7.1,22,7.6,4,5.3,26,2553,30,All,Female,All,White,All,All,All
1901,2019,Asian/Pacific Islander,10,2.7,6,2.1,4,5.3,8,510,0,All,Female,All,Asian/Pacific Islander,All,All,All
1902,2019,Native American,0,0,0,0,0,0,0,75,4,All,Female,All,Native American,All,All,All
1903,2019,Multiracial,4,1.1,2,0.7,2,2.6,2,83,2,All,Female,All,Multiracial,All,All,All
1904,2019,Unknown race,0,0,0,0,0,0,0,74,0,All,Female,All,Unknown race,All,All,All
1905,2019,0-12,0,0,0,0,0,0,0,34,0,All,Female,All,All,All,0-12,All
1906,2019,13-19,10,2.7,8,2.8,2,2.6,4,143,0,All,Female,All,All,All,13-19,All
1907,2019,20-29,88,24.2,78,27.1,10,13.2,46,2086,0,All,Female,All,All,All,20-29,All
1908,2019,30-39,82,22.5,70,24.3,12,15.8,74,4357,26,All,Female,All,All,All,30-39,All
1909,2019,40-49,80,22,58,20.1,22,28.9,86,7174,62,All,Female,All,All,All,40-49,All
1910,2019,50-59,74,20.3,54,18.8,20,26.3,86,11894,144,All,Female,All,All,All,50-59,All
1911,2019,60+,30,8.2,20,6.9,10,13.2,48,9566,202,All,Female,All,All,All,60+,All
1912,2019,Bronx,104,28.6,82,28.5,22,28.9,118,11716,144,All,Female,All,All,Bronx,All,All
1913,2019,Brooklyn,110,30.2,90,31.3,20,26.3,106,10099,126,All,Female,All,All,Brooklyn,All,All
1914,2019,Manhattan,50,13.7,38,13.2,12,15.8,58,5158,90,All,Female,All,All,Manhattan,All,All
1915,2019,Queens,62,17,48,16.7,14,18.4,30,4972,42,All,Female,All,All,Queens,All,All
1916,2019,Staten Island,12,3.3,6,2.1,6,7.9,10,894,12,All,Female,All,All,Staten Island,All,All
1917,2019,Outside NYC,26,7.1,24,8.3,2,2.6,22,2383,6,All,Female,All,All,Outside NYC,All,All
1918,2019,Unknown borough,0,0,0,0,0,0,0,32,14,All,Female,All,All,Unknown borough,All,All
1919,2019,Injection drug use history (IDU),16,4.4,16,5.6,0,0,30,5111,152,All,Female,All,All,All,All,Injection drug use history (IDU)
1920,2019,Heterosexual contact,200,54.9,148,51.4,52,68.4,192,18930,200,All,Female,All,All,All,All,Heterosexual contact
1921,2019,Transgender people with sexual contact,46,12.6,46,16,0,0,26,1680,10,All,Female,All,All,All,All,Transgender people with sexual contact
1922,2019,Perinatal,0,0,0,0,0,0,8,1315,0,All,Female,All,All,All,All,Perinatal
1923,2019,Other risk,0,0,0,0,0,0,0,88,2,All,Female,All,All,All,All,Other risk
1924,2019,Unknown risk,102,28,78,27.1,24,31.6,88,8130,70,All,Female,All,All,All,All,Unknown risk
